verb,gloss,class,class_name,transitive,stem,past_stem,kind,paradigm,paradigm_na,paradigm_en,person,person_en,honorific,subject,subject_marking,needs_check,form,aksara,morphemes,rules
पाउनु,to get,U,उ-अन्त,yes,पाउ,पा,finite,prescont,वर्तमान निरन्तर,present continuous,uni,3rd person · mid grade,no,उनी / उनीहरू,nominative,no,पाउँदैछन्,पा उँ दै छ न्,stem:पाउ + link:ँ + end:दै + aux:छन्,empty-base > concatenate > concatenate > concatenate
पाउनु,to get,U,उ-अन्त,yes,पाउ,पा,finite,prescont,वर्तमान निरन्तर,present continuous,uha,3rd person · high grade,yes,उहाँ / वहाँ,nominative,no,पाउँदै हुनुहुन्छ,पा उँ दै   हु नु हु न्छ,stem:पाउ + link:ँ + end:दै + aux: हुनुहुन्छ,empty-base > concatenate > concatenate > concatenate
पाउनु,to get,U,उ-अन्त,yes,पाउ,पा,finite,presperf,वर्तमान पूर्ण,present perfect,ma,1st person · singular,no,मैले,ergative -ले,no,पाएको छु,पा ए को   छु,stem:पा + end:एको + aux: छु,empty-base > hiatus > concatenate
पाउनु,to get,U,उ-अन्त,yes,पाउ,पा,finite,presperf,वर्तमान पूर्ण,present perfect,hami,1st person · plural,no,हामी(हरू)ले,ergative -ले,no,पाएका छौँ,पा ए का   छौँ,stem:पा + end:एका + aux: छौँ,empty-base > hiatus > concatenate
पाउनु,to get,U,उ-अन्त,yes,पाउ,पा,finite,presperf,वर्तमान पूर्ण,present perfect,ta,2nd person · low grade,no,तैंले,ergative -ले,no,पाएको छस्,पा ए को   छ स्,stem:पा + end:एको + aux: छस्,empty-base > hiatus > concatenate
पाउनु,to get,U,उ-अन्त,yes,पाउ,पा,finite,presperf,वर्तमान पूर्ण,present perfect,timi,2nd person · mid grade,no,तिमी(हरू)ले,ergative -ले,no,पाएको छौ,पा ए को   छौ,stem:पा + end:एको + aux: छौ,empty-base > hiatus > concatenate
पाउनु,to get,U,उ-अन्त,yes,पाउ,पा,finite,presperf,वर्तमान पूर्ण,present perfect,tapai,2nd person · high grade,yes,तपाईं(हरू)ले,ergative -ले,no,पाउनुभएको छ,पा उ नु भ ए को   छ,stem:पाउनु + aux:भएको छ,empty-base > concatenate
पाउनु,to get,U,उ-अन्त,yes,पाउ,पा,finite,presperf,वर्तमान पूर्ण,present perfect,u,3rd person · low grade,no,उसले / त्यसले,ergative -ले,no,पाएको छ,पा ए को   छ,stem:पा + end:एको + aux: छ,empty-base > hiatus > concatenate
पाउनु,to get,U,उ-अन्त,yes,पाउ,पा,finite,presperf,वर्तमान पूर्ण,present perfect,uni,3rd person · mid grade,no,उनले / उनीहरूले,ergative -ले,no,पाएका छन्,पा ए का   छ न्,stem:पा + end:एका + aux: छन्,empty-base > hiatus > concatenate
पाउनु,to get,U,उ-अन्त,yes,पाउ,पा,finite,presperf,वर्तमान पूर्ण,present perfect,uha,3rd person · high grade,yes,उहाँले,ergative -ले,no,पाउनुभएको छ,पा उ नु भ ए को   छ,stem:पाउनु + aux:भएको छ,empty-base > concatenate
पाउनु,to get,U,उ-अन्त,yes,पाउ,पा,finite,past,सामान्य भूत,simple past,ma,1st person · singular,no,मैले,ergative -ले,no,पाएँ,पा एँ,stem:पा + end:एँ,empty-base > hiatus
पाउनु,to get,U,उ-अन्त,yes,पाउ,पा,finite,past,सामान्य भूत,simple past,hami,1st person · plural,no,हामी(हरू)ले,ergative -ले,no,पायौँ,पा यौँ,stem:पा + end:यौँ,empty-base > concatenate
पाउनु,to get,U,उ-अन्त,yes,पाउ,पा,finite,past,सामान्य भूत,simple past,ta,2nd person · low grade,no,तैंले,ergative -ले,no,पाइस्,पा इ स्,stem:पा + end:इस्,empty-base > hiatus
पाउनु,to get,U,उ-अन्त,yes,पाउ,पा,finite,past,सामान्य भूत,simple past,timi,2nd person · mid grade,no,तिमी(हरू)ले,ergative -ले,no,पायौ,पा यौ,stem:पा + end:यौ,empty-base > concatenate
पाउनु,to get,U,उ-अन्त,yes,पाउ,पा,finite,past,सामान्य भूत,simple past,tapai,2nd person · high grade,yes,तपाईं(हरू)ले,ergative -ले,no,पाउनुभयो,पा उ नु भ यो,stem:पाउनु + aux:भयो,empty-base > concatenate
पाउनु,to get,U,उ-अन्त,yes,पाउ,पा,finite,past,सामान्य भूत,simple past,u,3rd person · low grade,no,उसले / त्यसले,ergative -ले,no,पायो,पा यो,stem:पा + end:यो,empty-base > concatenate
पाउनु,to get,U,उ-अन्त,yes,पाउ,पा,finite,past,सामान्य भूत,simple past,uni,3rd person · mid grade,no,उनले / उनीहरूले,ergative -ले,no,पाए,पा ए,stem:पा + end:ए,empty-base > hiatus
पाउनु,to get,U,उ-अन्त,yes,पाउ,पा,finite,past,सामान्य भूत,simple past,uha,3rd person · high grade,yes,उहाँले,ergative -ले,no,पाउनुभयो,पा उ नु भ यो,stem:पाउनु + aux:भयो,empty-base > concatenate
पाउनु,to get,U,उ-अन्त,yes,पाउ,पा,finite,habpast,अभ्यस्त भूत,habitual past,ma,1st person · singular,no,म,nominative,no,पाउँथेँ,पा उँ थेँ,stem:पाउ + link:ँ + end:थेँ,empty-base > concatenate > concatenate
पाउनु,to get,U,उ-अन्त,yes,पाउ,पा,finite,habpast,अभ्यस्त भूत,habitual past,hami,1st person · plural,no,हामी(हरू),nominative,no,पाउँथ्यौँ,पा उँ थ्यौँ,stem:पाउ + link:ँ + end:थ्यौँ,empty-base > concatenate > concatenate
पाउनु,to get,U,उ-अन्त,yes,पाउ,पा,finite,habpast,अभ्यस्त भूत,habitual past,ta,2nd person · low grade,no,तँ,nominative,no,पाउँथिस्,पा उँ थि स्,stem:पाउ + link:ँ + end:थिस्,empty-base > concatenate > concatenate
पाउनु,to get,U,उ-अन्त,yes,पाउ,पा,finite,habpast,अभ्यस्त भूत,habitual past,timi,2nd person · mid grade,no,तिमी(हरू),nominative,no,पाउँथ्यौ,पा उँ थ्यौ,stem:पाउ + link:ँ + end:थ्यौ,empty-base > concatenate > concatenate
पाउनु,to get,U,उ-अन्त,yes,पाउ,पा,finite,habpast,अभ्यस्त भूत,habitual past,tapai,2nd person · high grade,yes,तपाईं(हरू),nominative,no,पाउनुहुन्थ्यो,पा उ नु हु न्थ्यो,stem:पाउनु + aux:हुन्थ्यो,empty-base > concatenate
पाउनु,to get,U,उ-अन्त,yes,पाउ,पा,finite,habpast,अभ्यस्त भूत,habitual past,u,3rd person · low grade,no,ऊ / त्यो,nominative,no,पाउँथ्यो,पा उँ थ्यो,stem:पाउ + link:ँ + end:थ्यो,empty-base > concatenate > concatenate
पाउनु,to get,U,उ-अन्त,yes,पाउ,पा,finite,habpast,अभ्यस्त भूत,habitual past,uni,3rd person · mid grade,no,उनी / उनीहरू,nominative,no,पाउँथे,पा उँ थे,stem:पाउ + link:ँ + end:थे,empty-base > concatenate > concatenate
पाउनु,to get,U,उ-अन्त,yes,पाउ,पा,finite,habpast,अभ्यस्त भूत,habitual past,uha,3rd person · high grade,yes,उहाँ / वहाँ,nominative,no,पाउनुहुन्थ्यो,पा उ नु हु न्थ्यो,stem:पाउनु + aux:हुन्थ्यो,empty-base > concatenate
पाउनु,to get,U,उ-अन्त,yes,पाउ,पा,finite,pastcont,भूत निरन्तर,past continuous,ma,1st person · singular,no,म,nominative,no,पाउँदै थिएँ,पा उँ दै   थि एँ,stem:पाउ + link:ँ + end:दै + aux: थिएँ,empty-base > concatenate > concatenate > concatenate
पाउनु,to get,U,उ-अन्त,yes,पाउ,पा,finite,pastcont,भूत निरन्तर,past continuous,hami,1st person · plural,no,हामी(हरू),nominative,no,पाउँदै थियौँ,पा उँ दै   थि यौँ,stem:पाउ + link:ँ + end:दै + aux: थियौँ,empty-base > concatenate > concatenate > concatenate
पाउनु,to get,U,उ-अन्त,yes,पाउ,पा,finite,pastcont,भूत निरन्तर,past continuous,ta,2nd person · low grade,no,तँ,nominative,no,पाउँदै थिइस्,पा उँ दै   थि इ स्,stem:पाउ + link:ँ + end:दै + aux: थिइस्,empty-base > concatenate > concatenate > concatenate
पाउनु,to get,U,उ-अन्त,yes,पाउ,पा,finite,pastcont,भूत निरन्तर,past continuous,timi,2nd person · mid grade,no,तिमी(हरू),nominative,no,पाउँदै थियौ,पा उँ दै   थि यौ,stem:पाउ + link:ँ + end:दै + aux: थियौ,empty-base > concatenate > concatenate > concatenate
पाउनु,to get,U,उ-अन्त,yes,पाउ,पा,finite,pastcont,भूत निरन्तर,past continuous,tapai,2nd person · high grade,yes,तपाईं(हरू),nominative,no,पाउँदै हुनुहुन्थ्यो,पा उँ दै   हु नु हु न्थ्यो,stem:पाउ + link:ँ + end:दै + aux: हुनुहुन्थ्यो,empty-base > concatenate > concatenate > concatenate
पाउनु,to get,U,उ-अन्त,yes,पाउ,पा,finite,pastcont,भूत निरन्तर,past continuous,u,3rd person · low grade,no,ऊ / त्यो,nominative,no,पाउँदै थियो,पा उँ दै   थि यो,stem:पाउ + link:ँ + end:दै + aux: थियो,empty-base > concatenate > concatenate > concatenate
पाउनु,to get,U,उ-अन्त,yes,पाउ,पा,finite,pastcont,भूत निरन्तर,past continuous,uni,3rd person · mid grade,no,उनी / उनीहरू,nominative,no,पाउँदै थिए,पा उँ दै   थि ए,stem:पाउ + link:ँ + end:दै + aux: थिए,empty-base > concatenate > concatenate > concatenate
पाउनु,to get,U,उ-अन्त,yes,पाउ,पा,finite,pastcont,भूत निरन्तर,past continuous,uha,3rd person · high grade,yes,उहाँ / वहाँ,nominative,no,पाउँदै हुनुहुन्थ्यो,पा उँ दै   हु नु हु न्थ्यो,stem:पाउ + link:ँ + end:दै + aux: हुनुहुन्थ्यो,empty-base > concatenate > concatenate > concatenate
पाउनु,to get,U,उ-अन्त,yes,पाउ,पा,finite,pastperf,भूत पूर्ण,past perfect,ma,1st person · singular,no,मैले,ergative -ले,no,पाएको थिएँ,पा ए को   थि एँ,stem:पा + end:एको + aux: थिएँ,empty-base > hiatus > concatenate
पाउनु,to get,U,उ-अन्त,yes,पाउ,पा,finite,pastperf,भूत पूर्ण,past perfect,hami,1st person · plural,no,हामी(हरू)ले,ergative -ले,no,पाएका थियौँ,पा ए का   थि यौँ,stem:पा + end:एका + aux: थियौँ,empty-base > hiatus > concatenate
पाउनु,to get,U,उ-अन्त,yes,पाउ,पा,finite,pastperf,भूत पूर्ण,past perfect,ta,2nd person · low grade,no,तैंले,ergative -ले,no,पाएको थिइस्,पा ए को   थि इ स्,stem:पा + end:एको + aux: थिइस्,empty-base > hiatus > concatenate
